id;tenant_id;created_by;action;metadata;created_at;updated_at
5b59c0c3-801e-4ac3-bb21-bb6f2392caf3;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;quiz_attempt;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:20.758877+00;2026-05-18 13:29:20.758877+00
7a999928-f560-4fe4-9df1-79383bdc1de1;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;created_note;"{""ts"":""2026-05-05T13:28:33.285Z""}";2026-05-18 13:29:21.020085+00;2026-05-18 13:29:21.020085+00
68102dba-a309-4e4e-baaa-451c1a7d8341;dc13b335-897e-4b6f-9d25-57096521ee41;45830e0b-f13c-4a07-950b-186b19e33d99;code_run;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:21.255046+00;2026-05-18 13:29:21.255046+00
d1e951c5-1667-4f07-9070-d61901689633;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;created_note;"{""ts"":""2026-05-12T13:28:33.285Z""}";2026-05-18 13:29:21.52475+00;2026-05-18 13:29:21.52475+00
0d695a66-aa1a-4fea-9a4c-a8ce34c0244a;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;code_run;"{""ts"":""2026-05-04T13:28:33.285Z""}";2026-05-18 13:29:21.766366+00;2026-05-18 13:29:21.766366+00
37e816d8-6ddc-4823-91cb-b410cc70889c;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;solved_problem;"{""ts"":""2026-05-02T13:28:33.285Z""}";2026-05-18 13:29:22.035949+00;2026-05-18 13:29:22.035949+00
eaa05b86-963e-49de-8cbd-551332d4aad8;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;solved_problem;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:22.273134+00;2026-05-18 13:29:22.273134+00
2f6e6268-09b6-4018-af27-44636251e75f;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;code_run;"{""ts"":""2026-04-28T13:28:33.285Z""}";2026-05-18 13:29:22.534842+00;2026-05-18 13:29:22.534842+00
ea071467-9b28-4b4d-a878-f24b4925943b;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;code_run;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:22.777808+00;2026-05-18 13:29:22.777808+00
8d576605-a2aa-4858-8006-ff5f0aaf5fd3;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;quiz_attempt;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:23.038935+00;2026-05-18 13:29:23.038935+00
1a236490-6f07-4aa8-b5fa-3c56946bdab8;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;created_note;"{""ts"":""2026-05-16T13:28:33.285Z""}";2026-05-18 13:29:23.27336+00;2026-05-18 13:29:23.27336+00
7f9b2d8a-d198-4b61-96a2-ba14e0f18da5;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;solved_problem;"{""ts"":""2026-05-09T13:28:33.285Z""}";2026-05-18 13:29:23.537139+00;2026-05-18 13:29:23.537139+00
e2c53f1b-85fb-4235-9b0c-5e8b2c49e179;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;solved_problem;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:23.777735+00;2026-05-18 13:29:23.777735+00
dcd53bba-c719-48e9-8a58-9e91a22bc88d;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;code_run;"{""ts"":""2026-04-24T13:28:33.285Z""}";2026-05-18 13:29:24.040102+00;2026-05-18 13:29:24.040102+00
d46650d7-067b-4edf-b3a4-5faa886710bf;dc13b335-897e-4b6f-9d25-57096521ee41;8a18ee93-b7aa-4d52-bc70-857983f8978b;code_run;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:24.27873+00;2026-05-18 13:29:24.27873+00
af7325c3-6229-4367-855c-33402516cc35;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;created_note;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:24.54195+00;2026-05-18 13:29:24.54195+00
2fb87250-9ecf-48f2-ad02-cb3ac090058b;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;code_run;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:24.776334+00;2026-05-18 13:29:24.776334+00
6426d47d-2ecc-46aa-bfdf-cedf3bddc3e3;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;solved_problem;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:25.041137+00;2026-05-18 13:29:25.041137+00
64881366-0aeb-4b3e-88c3-ba370d30ecbe;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;solved_problem;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:25.280691+00;2026-05-18 13:29:25.280691+00
3d760ade-b930-48a1-a2f2-152f8a434a40;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;code_run;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:25.547918+00;2026-05-18 13:29:25.547918+00
1240285b-43d7-408a-8655-9613ccb058fd;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;solved_problem;"{""ts"":""2026-05-06T13:28:33.285Z""}";2026-05-18 13:29:25.786315+00;2026-05-18 13:29:25.786315+00
77da38b9-7239-43ef-accb-282902d7f95c;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;quiz_attempt;"{""ts"":""2026-04-30T13:28:33.285Z""}";2026-05-18 13:29:26.047268+00;2026-05-18 13:29:26.047268+00
e5c2a07e-2305-4c45-9c20-31f8ba3b52ef;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;quiz_attempt;"{""ts"":""2026-05-05T13:28:33.285Z""}";2026-05-18 13:29:26.286291+00;2026-05-18 13:29:26.286291+00
468f9b23-a321-4610-b330-36df2a282fa3;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;code_run;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:26.551545+00;2026-05-18 13:29:26.551545+00
66129bb0-d3d4-4db5-b5e6-8bff91c5a1ef;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;ai_query;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:26.786081+00;2026-05-18 13:29:26.786081+00
72f5c50d-3c34-435d-b061-8b331e231996;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;login;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:27.053162+00;2026-05-18 13:29:27.053162+00
c7eb682f-1d56-4d1b-9c98-a90a7e8224a9;dc13b335-897e-4b6f-9d25-57096521ee41;733b1df1-5e88-4935-993c-a1c8e5ab2853;login;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:27.28842+00;2026-05-18 13:29:27.28842+00
ff2d14c1-8865-47cd-8100-6de377444e46;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;ai_query;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:27.55047+00;2026-05-18 13:29:27.55047+00
3dc0980e-7cf4-45cf-bcb6-8c53c084defd;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;solved_problem;"{""ts"":""2026-05-07T13:28:33.285Z""}";2026-05-18 13:29:27.794764+00;2026-05-18 13:29:27.794764+00
28d6480c-2b5a-42d6-a82e-de346f41eb57;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;quiz_attempt;"{""ts"":""2026-04-28T13:28:33.285Z""}";2026-05-18 13:29:28.057093+00;2026-05-18 13:29:28.057093+00
4f31c6af-da6a-4d59-9404-ca1c7ac093d0;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;ai_query;"{""ts"":""2026-05-10T13:28:33.285Z""}";2026-05-18 13:29:28.290933+00;2026-05-18 13:29:28.290933+00
be606103-8edd-4c62-8dcd-7145807a93f6;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;ai_query;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:28.558596+00;2026-05-18 13:29:28.558596+00
606b4703-b51d-445a-8acc-2d2d87a4c800;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;solved_problem;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:28.7932+00;2026-05-18 13:29:28.7932+00
c3fdab07-1e6d-45a3-95ea-bec87490c507;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;login;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:29.054389+00;2026-05-18 13:29:29.054389+00
32f04c38-2d8a-48f5-b3e3-15413a1a232d;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;ai_query;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:29.288099+00;2026-05-18 13:29:29.288099+00
1ba1ba69-9aa1-451c-9162-97267c1c2708;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;login;"{""ts"":""2026-05-05T13:28:33.285Z""}";2026-05-18 13:29:29.551457+00;2026-05-18 13:29:29.551457+00
c3ce4788-e444-40cc-8859-e3218971df69;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;login;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:29.785793+00;2026-05-18 13:29:29.785793+00
1e92b6ff-72e8-434b-81e4-562a91857e30;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;ai_query;"{""ts"":""2026-05-13T13:28:33.285Z""}";2026-05-18 13:29:30.046514+00;2026-05-18 13:29:30.046514+00
2106a82f-07f8-4c82-a1f7-42b76045b574;dc13b335-897e-4b6f-9d25-57096521ee41;beff4d3f-139b-476a-a2af-7e5a2de41cc4;created_note;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:30.280368+00;2026-05-18 13:29:30.280368+00
f5471102-c5a1-4838-b838-16ff464d6787;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;quiz_attempt;"{""ts"":""2026-05-13T13:28:33.285Z""}";2026-05-18 13:29:30.543142+00;2026-05-18 13:29:30.543142+00
832ab1c1-19c0-4cc9-84f2-88a0993f2c70;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;login;"{""ts"":""2026-05-09T13:28:33.285Z""}";2026-05-18 13:29:30.777306+00;2026-05-18 13:29:30.777306+00
4e54d2ad-ad70-46d9-97fc-da91b55c6b4d;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;login;"{""ts"":""2026-05-17T13:28:33.285Z""}";2026-05-18 13:29:31.03876+00;2026-05-18 13:29:31.03876+00
9c53a8d7-5ee5-4efc-be1c-4c503cfe8e2c;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;login;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:31.273057+00;2026-05-18 13:29:31.273057+00
05822fea-f244-4f5e-a58f-1f8bf46f7098;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;login;"{""ts"":""2026-05-09T13:28:33.285Z""}";2026-05-18 13:29:31.538646+00;2026-05-18 13:29:31.538646+00
08d815a4-3043-4ac3-a212-076f117ff74f;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;login;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:31.773227+00;2026-05-18 13:29:31.773227+00
9fcb1fc6-545f-4a70-ace6-c77c2af0722f;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;code_run;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:32.045495+00;2026-05-18 13:29:32.045495+00
5eb958ed-b939-41e4-b445-dce9920f0792;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;code_run;"{""ts"":""2026-05-16T13:28:33.285Z""}";2026-05-18 13:29:32.280772+00;2026-05-18 13:29:32.280772+00
48d4446d-442c-4cef-a634-52f0f38d41fa;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;ai_query;"{""ts"":""2026-05-02T13:28:33.285Z""}";2026-05-18 13:29:32.550341+00;2026-05-18 13:29:32.550341+00
faaa20c2-09dc-45ad-84b2-f7c0b4268eb8;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;solved_problem;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:32.784929+00;2026-05-18 13:29:32.784929+00
f152a859-3a52-4459-86ba-969d87942c45;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;created_note;"{""ts"":""2026-05-06T13:28:33.285Z""}";2026-05-18 13:29:33.04498+00;2026-05-18 13:29:33.04498+00
3384f043-2e85-4b24-9412-84ab8cbc0306;dc13b335-897e-4b6f-9d25-57096521ee41;d21c96a7-38e7-4735-946c-7713771306bc;login;"{""ts"":""2026-04-30T13:28:33.285Z""}";2026-05-18 13:29:33.284726+00;2026-05-18 13:29:33.284726+00
05381bb7-962e-4a30-a40f-8bd1f5a24447;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;quiz_attempt;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:33.546339+00;2026-05-18 13:29:33.546339+00
2dd3b5f1-a5e2-4630-92a4-7732de6ba785;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;login;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:33.780442+00;2026-05-18 13:29:33.780442+00
a19c3ee5-d63e-44a1-97fc-bbf081f25d50;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;quiz_attempt;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:34.042606+00;2026-05-18 13:29:34.042606+00
79ed8ea1-fcc3-4257-a1ae-33770d1bd272;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;quiz_attempt;"{""ts"":""2026-05-09T13:28:33.285Z""}";2026-05-18 13:29:34.27717+00;2026-05-18 13:29:34.27717+00
9cb01824-18cd-436d-958b-8d3dd0533bc3;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;code_run;"{""ts"":""2026-04-22T13:28:33.285Z""}";2026-05-18 13:29:34.538403+00;2026-05-18 13:29:34.538403+00
91caed66-994c-4dc6-9c7b-a89e4cd12483;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;code_run;"{""ts"":""2026-05-03T13:28:33.285Z""}";2026-05-18 13:29:34.775572+00;2026-05-18 13:29:34.775572+00
8fd76c10-8877-453f-80eb-0205d1a259b2;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;solved_problem;"{""ts"":""2026-05-12T13:28:33.285Z""}";2026-05-18 13:29:35.039906+00;2026-05-18 13:29:35.039906+00
33d46c51-c6a1-488b-bf94-15b61b13fd7c;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;solved_problem;"{""ts"":""2026-04-22T13:28:33.285Z""}";2026-05-18 13:29:35.273322+00;2026-05-18 13:29:35.273322+00
2c794257-4772-4965-bd80-f1b1e5f4c26d;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;login;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:35.537108+00;2026-05-18 13:29:35.537108+00
b7b45757-2d1f-43e0-8014-01c35356c2d7;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;ai_query;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:35.770408+00;2026-05-18 13:29:35.770408+00
54ebfd18-0abd-443f-b400-396300ab84ac;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;solved_problem;"{""ts"":""2026-05-03T13:28:33.285Z""}";2026-05-18 13:29:36.032744+00;2026-05-18 13:29:36.032744+00
a0614907-8bc1-4be9-8b39-5c3a63e1d390;dc13b335-897e-4b6f-9d25-57096521ee41;e31a7a94-a8da-451a-8173-a9c179f2fc60;quiz_attempt;"{""ts"":""2026-05-18T13:28:33.285Z""}";2026-05-18 13:29:36.266367+00;2026-05-18 13:29:36.266367+00
7d152f60-8435-4269-8462-b2e61b677472;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;ai_query;"{""ts"":""2026-05-05T13:28:33.285Z""}";2026-05-18 13:29:36.52853+00;2026-05-18 13:29:36.52853+00
8204a745-58d3-4ea7-ac52-9c3b7a89211f;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;login;"{""ts"":""2026-05-01T13:28:33.285Z""}";2026-05-18 13:29:36.761851+00;2026-05-18 13:29:36.761851+00
100e1415-0c4b-43a0-a5d0-259a2093dfdc;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;quiz_attempt;"{""ts"":""2026-05-04T13:28:33.285Z""}";2026-05-18 13:29:37.030817+00;2026-05-18 13:29:37.030817+00
c401fe60-b72d-4ef2-971c-561dd2d70e86;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;code_run;"{""ts"":""2026-04-26T13:28:33.285Z""}";2026-05-18 13:29:37.264171+00;2026-05-18 13:29:37.264171+00
4b9ec83e-2800-4a09-a9b2-b42d94ffc057;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;created_note;"{""ts"":""2026-04-23T13:28:33.285Z""}";2026-05-18 13:29:37.526538+00;2026-05-18 13:29:37.526538+00
27cf1e17-0911-46ef-ae5f-c3e606cb22cf;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;created_note;"{""ts"":""2026-04-25T13:28:33.285Z""}";2026-05-18 13:29:37.76062+00;2026-05-18 13:29:37.76062+00
26d1a5bc-dd9e-4d0c-89cb-525bddcb6c44;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;created_note;"{""ts"":""2026-05-13T13:28:33.285Z""}";2026-05-18 13:29:38.030132+00;2026-05-18 13:29:38.030132+00
d84b4ba9-4ef8-4396-b27f-9d90893e3446;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;created_note;"{""ts"":""2026-05-07T13:28:33.285Z""}";2026-05-18 13:29:38.264537+00;2026-05-18 13:29:38.264537+00
3ee716c4-70ed-494e-9b77-a87355a37fa6;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;login;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:38.531504+00;2026-05-18 13:29:38.531504+00
2717b975-8cba-4613-bf40-8f0080b72bc4;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;ai_query;"{""ts"":""2026-05-13T13:28:33.285Z""}";2026-05-18 13:29:38.767339+00;2026-05-18 13:29:38.767339+00
b249d88b-91fe-4a52-859e-2b3b813f7b44;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;ai_query;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:39.030093+00;2026-05-18 13:29:39.030093+00
f31df88d-d55d-40b4-be38-bb9c3991124e;dc13b335-897e-4b6f-9d25-57096521ee41;058bcff5-c236-47eb-a3ad-a7bf8148ae03;code_run;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:39.265538+00;2026-05-18 13:29:39.265538+00
d1900ed8-ba00-40e5-a5fb-13bd4bed0976;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;quiz_attempt;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:39.526803+00;2026-05-18 13:29:39.526803+00
146685e3-a2da-4a16-b323-df2821c414b0;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;quiz_attempt;"{""ts"":""2026-04-21T13:28:33.285Z""}";2026-05-18 13:29:39.761296+00;2026-05-18 13:29:39.761296+00
d20b5d3f-f6b7-4b77-8690-45022cd04f25;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;ai_query;"{""ts"":""2026-05-18T13:28:33.285Z""}";2026-05-18 13:29:40.026963+00;2026-05-18 13:29:40.026963+00
dcaab933-d2c0-4a5e-a8a8-65b1a36ac7e2;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;login;"{""ts"":""2026-04-20T13:28:33.285Z""}";2026-05-18 13:29:40.261214+00;2026-05-18 13:29:40.261214+00
a29c2868-1477-497e-9db4-298e2185dc1a;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;ai_query;"{""ts"":""2026-05-18T13:28:33.285Z""}";2026-05-18 13:29:40.525128+00;2026-05-18 13:29:40.525128+00
d8d6159f-050b-415d-a993-a14d4e0a968c;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;login;"{""ts"":""2026-05-03T13:28:33.285Z""}";2026-05-18 13:29:40.759664+00;2026-05-18 13:29:40.759664+00
a6a8a2bb-f58b-4b8a-8488-9dedd31284a8;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;code_run;"{""ts"":""2026-04-23T13:28:33.285Z""}";2026-05-18 13:29:41.023332+00;2026-05-18 13:29:41.023332+00
3bd8a368-4951-44e8-abe2-1615cba92327;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;solved_problem;"{""ts"":""2026-04-28T13:28:33.285Z""}";2026-05-18 13:29:41.258423+00;2026-05-18 13:29:41.258423+00
8f43d1ac-089d-4c8d-85dd-3c2b1c8eb069;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;created_note;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:41.521561+00;2026-05-18 13:29:41.521561+00
d7eb6c1e-6971-4553-a24f-9862bf3abe2b;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;login;"{""ts"":""2026-05-14T13:28:33.285Z""}";2026-05-18 13:29:41.754724+00;2026-05-18 13:29:41.754724+00
6654e7ab-f59d-4d68-a1f2-4bf91da3a0f9;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;quiz_attempt;"{""ts"":""2026-05-04T13:28:33.285Z""}";2026-05-18 13:29:42.025474+00;2026-05-18 13:29:42.025474+00
4efa8fe1-2b07-40a5-818f-62869e63d67c;dc13b335-897e-4b6f-9d25-57096521ee41;1e5fb1c1-2c5b-4827-882f-ad3b143da5e3;quiz_attempt;"{""ts"":""2026-04-29T13:28:33.285Z""}";2026-05-18 13:29:42.272617+00;2026-05-18 13:29:42.272617+00
28fab707-4d41-4218-8b3a-a2027b8aaddd;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;solved_problem;"{""ts"":""2026-05-07T13:28:33.285Z""}";2026-05-18 13:29:42.539255+00;2026-05-18 13:29:42.539255+00
62c07ee9-0eee-4208-ab6b-edc8b4e5ad85;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;ai_query;"{""ts"":""2026-04-26T13:28:33.285Z""}";2026-05-18 13:29:42.774145+00;2026-05-18 13:29:42.774145+00
b41b6c84-5ec5-46ec-b317-c9c295c984ee;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;code_run;"{""ts"":""2026-05-15T13:28:33.285Z""}";2026-05-18 13:29:43.041596+00;2026-05-18 13:29:43.041596+00
73bd2e2c-d769-4336-84ae-97099e5a4c37;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;login;"{""ts"":""2026-04-27T13:28:33.285Z""}";2026-05-18 13:29:43.274782+00;2026-05-18 13:29:43.274782+00
7fb4224c-940c-49ee-b6fc-1b73044022c7;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;login;"{""ts"":""2026-05-08T13:28:33.285Z""}";2026-05-18 13:29:43.539633+00;2026-05-18 13:29:43.539633+00
56eaa5b3-9f86-4193-b392-7146ec3f23ca;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;ai_query;"{""ts"":""2026-04-19T13:28:33.285Z""}";2026-05-18 13:29:43.818419+00;2026-05-18 13:29:43.818419+00
940ce30e-a02c-4acc-8275-48274d4dee51;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;quiz_attempt;"{""ts"":""2026-04-26T13:28:33.285Z""}";2026-05-18 13:29:44.081654+00;2026-05-18 13:29:44.081654+00
df59d835-8219-42b1-9089-e9f2212d8d72;dc13b335-897e-4b6f-9d25-57096521ee41;066c3477-7745-4f24-a10e-454fc9dbdacb;created_note;"{""ts"":""2026-05-11T13:28:33.285Z""}";2026-05-18 13:29:44.317447+00;2026-05-18 13:29:44.317447+00
